LMC-NGC1860,53.99,1.732,21.6,22.31,21.17,V,0,0,1
LMC-NGC1860,57.99,1.763,21.51,22.15,21.11,B,0,0,1
LMC-NGC1860,57.99,1.763,22.04,23,21.54,V,0,0,1
LMC-NGC1860,61.99,1.792,21.93,22.82,21.45,V,0,0,1
LMC-NGC1860,61.99,1.792,21.71,22.44,21.28,B,0,0,1
LMC-NGC1860,65.99,1.819,22.66,24.21,22.05,B,0,0,1
LMC-NGC1860,69.99,1.845,22.33,23.47,21.79,B,0,0,1
LMC-NGC1860,69.99,1.845,22.85,24.95,22.18,V,0,0,1
LMC-NGC1860,73.99,1.869,22.2,22.2,22.2,V,0,0,0
LMC-NGC1860,73.99,1.869,21.98,21.98,21.98,B,0,0,0
LMC-NGC1866,1.06,0.026,17.08,17.39,16.77,V,0.397,0.161,1
LMC-NGC1866,1.06,0.026,17.16,17.42,16.9,I,0.397,0.161,1
LMC-NGC1866,2.37,0.374,17.59,17.76,17.42,I,0.397,0.161,1
LMC-NGC1866,2.37,0.374,17.52,17.7,17.34,V,0.397,0.161,1
LMC-NGC1866,3.82,0.582,17.6,17.76,17.44,I,0.397,0.161,1
LMC-NGC1866,3.82,0.582,17.55,17.73,17.37,V,0.397,0.161,1
LMC-NGC1866,5.3,0.724,17.58,17.72,17.44,V,0.397,0.161,1
LMC-NGC1866,5.3,0.724,17.64,17.77,17.51,I,0.397,0.161,1
LMC-NGC1866,6.78,0.831,17.69,17.82,17.56,I,0.397,0.161,1
LMC-NGC1866,6.78,0.831,17.65,17.79,17.51,V,0.397,0.161,1
LMC-NGC1866,8.27,0.918,17.66,17.76,17.56,I,0.397,0.161,1
LMC-NGC1866,8.27,0.918,17.61,17.71,17.51,V,0.397,0.161,1
LMC-NGC1866,9.77,0.99,17.86,17.96,17.76,V,0.397,0.161,1
LMC-NGC1866,9.77,0.99,17.88,17.96,17.8,I,0.397,0.161,1
LMC-NGC1866,11.26,1.052,17.87,17.96,17.78,V,0.397,0.161,1
LMC-NGC1866,11.26,1.052,17.89,17.97,17.81,I,0.397,0.161,1
LMC-NGC1866,12.76,1.106,18.23,18.23,18.23,V,0.397,0.161,0
LMC-NGC1866,12.76,1.106,18.25,18.25,18.25,I,0.397,0.161,0
LMC-NGC1866,14.26,1.154,18.05,18.14,17.96,I,0.397,0.161,1
LMC-NGC1866,14.26,1.154,18.03,18.13,17.93,V,0.397,0.161,1
LMC-NGC1866,15.76,1.197,18.31,18.43,18.19,V,0.397,0.161,1
LMC-NGC1866,15.76,1.197,18.36,18.47,18.25,I,0.397,0.161,1
LMC-NGC1866,16.11,1.207,18.87,18.87,18.87,G,0.397,0.161,0
LMC-NGC1866,17.25,1.237,18.25,18.38,18.12,V,0.397,0.161,1
LMC-NGC1866,17.25,1.237,18.3,18.42,18.18,I,0.397,0.161,1
LMC-NGC1866,18.75,1.273,18.51,18.63,18.39,I,0.397,0.161,1
LMC-NGC1866,18.75,1.273,18.46,18.59,18.33,V,0.397,0.161,1
LMC-NGC1866,20.25,1.306,18.68,18.92,18.44,V,0.397,0.161,1
LMC-NGC1866,20.25,1.306,18.7,18.93,18.47,I,0.397,0.161,1
LMC-NGC1866,22,1.342,18.83,19,18.66,V,0.397,0.161,1
LMC-NGC1866,22,1.342,18.82,18.97,18.67,I,0.397,0.161,1
LMC-NGC1866,25.99,1.415,19.12,19.21,19.03,V,0.397,0.161,1
LMC-NGC1866,25.99,1.415,19.16,19.24,19.08,I,0.397,0.161,1
LMC-NGC1866,27.68,1.442,19.5,20.32,18.68,G,0.397,0.161,1
LMC-NGC1866,29.99,1.477,19.52,19.61,19.43,I,0.397,0.161,1
LMC-NGC1866,29.99,1.477,19.54,19.64,19.44,V,0.397,0.161,1
LMC-NGC1866,33.98,1.531,19.79,19.88,19.7,I,0.397,0.161,1
LMC-NGC1866,33.98,1.531,19.82,19.92,19.72,V,0.397,0.161,1
LMC-NGC1866,34.77,1.541,20.01,20.01,20.01,G,0.397,0.161,0
LMC-NGC1866,34.77,1.541,20.33,20.33,20.33,G,0.397,0.161,0
LMC-NGC1866,34.77,1.541,19.47,19.47,19.47,G,0.397,0.161,0
LMC-NGC1866,35.41,1.549,19.31,19.31,19.31,G,0.397,0.161,0
LMC-NGC1866,37.98,1.58,20.42,20.67,20.22,V,0.397,0.161,1
LMC-NGC1866,37.98,1.58,20.38,20.6,20.2,I,0.397,0.161,1
LMC-NGC1866,38.92,1.59,20.15,20.97,19.33,G,0.397,0.161,1
LMC-NGC1866,41.98,1.623,20.37,20.59,20.19,I,0.397,0.161,1
LMC-NGC1866,41.98,1.623,20.43,20.68,20.23,V,0.397,0.161,1
LMC-NGC1866,45.98,1.663,20.64,20.91,20.42,V,0.397,0.161,1
LMC-NGC1866,45.98,1.663,20.66,20.91,20.45,I,0.397,0.161,1
LMC-NGC1866,49.98,1.699,20.65,20.65,20.65,V,0.397,0.161,0
LMC-NGC1866,49.98,1.699,20.49,20.49,20.49,I,0.397,0.161,0
LMC-NGC1866,50.37,1.702,21.2,22.02,20.38,G,0.397,0.161,1
LMC-NGC1866,53.98,1.732,21.25,21.6,20.99,I,0.397,0.161,1
LMC-NGC1866,53.98,1.732,21.27,21.66,20.99,V,0.397,0.161,1
LMC-NGC1866,57.98,1.763,21.34,21.74,21.05,V,0.397,0.161,1
LMC-NGC1866,57.98,1.763,21.37,21.74,21.1,I,0.397,0.161,1
LMC-NGC1866,60.28,1.78,21.45,22.27,20.64,G,0.397,0.161,1
LMC-NGC1866,60.28,1.78,21.02,21.84,20.2,G,0.397,0.161,1
LMC-NGC1866,60.28,1.78,21.66,22.48,20.84,G,0.397,0.161,1
LMC-NGC1866,60.28,1.78,21.76,21.76,21.76,G,0.397,0.161,0
LMC-NGC1866,61.12,1.786,21.36,21.36,21.36,G,0.397,0.161,0
LMC-NGC1866,61.12,1.786,20.83,21.65,20.01,G,0.397,0.161,1
LMC-NGC1866,61.12,1.786,21.24,21.24,21.24,G,0.397,0.161,0
LMC-NGC1866,61.82,1.791,21.75,22.57,20.93,G,0.397,0.161,1
LMC-NGC1866,61.98,1.792,21.42,21.84,21.12,V,0.397,0.161,1
LMC-NGC1866,61.98,1.792,21.43,21.81,21.15,I,0.397,0.161,1
LMC-NGC1866,65.98,1.819,21.64,22.12,21.31,V,0.397,0.161,1
LMC-NGC1866,65.98,1.819,21.61,22.03,21.31,I,0.397,0.161,1
LMC-NGC1866,69.98,1.845,21.94,22.51,21.57,V,0.397,0.161,1
LMC-NGC1866,69.98,1.845,22.03,22.57,21.67,I,0.397,0.161,1
LMC-NGC1866,73.31,1.865,22.25,23.07,21.43,G,0.397,0.161,1
LMC-NGC1866,73.98,1.869,21.75,21.75,21.75,I,0.397,0.161,0
LMC-NGC1866,73.98,1.869,21.87,21.87,21.87,V,0.397,0.161,0
LMC-NGC1866,84.75,1.928,22.92,23.74,22.11,G,0.397,0.161,1
LMC-NGC1866,85.14,1.93,22.15,22.97,21.34,G,0.397,0.161,1
LMC-NGC1866,85.14,1.93,22.7,23.52,21.88,G,0.397,0.161,1
LMC-NGC1866,85.14,1.93,22.16,22.98,21.34,G,0.397,0.161,1
LMC-NGC1866,85.14,1.93,22.36,23.18,21.54,G,0.397,0.161,1
LMC-NGC1866,86.73,1.938,21.76,22.58,20.94,G,0.397,0.161,1
LMC-NGC1866,86.73,1.938,21.94,22.76,21.12,G,0.397,0.161,1
LMC-NGC1866,86.73,1.938,21.46,22.28,20.65,G,0.397,0.161,1
LMC-NGC1866,96.19,1.983,23.3,24.12,22.48,G,0.397,0.161,1
LMC-NGC1866,104.99,2.021,23.2,24.02,22.38,G,0.397,0.161,1
LMC-NGC1866,109.94,2.041,22.54,23.36,21.72,G,0.397,0.161,1
LMC-NGC1866,109.94,2.041,23.27,24.09,22.45,G,0.397,0.161,1
LMC-NGC1866,109.94,2.041,23.06,23.88,22.24,G,0.397,0.161,1
LMC-NGC1866,109.94,2.041,22.95,23.77,22.14,G,0.397,0.161,1
LMC-NGC1866,111.73,2.048,22.66,23.48,21.84,G,0.397,0.161,1
LMC-NGC1866,111.73,2.048,22.96,23.78,22.14,G,0.397,0.161,1
LMC-NGC1866,111.73,2.048,22.46,23.28,21.65,G,0.397,0.161,1
LMC-NGC1866,115.92,2.064,23.2,24.02,22.38,G,0.397,0.161,1
LMC-NGC1866,129.76,2.113,23.22,24.04,22.41,G,0.397,0.161,1
LMC-NGC1866,134.63,2.129,23.02,23.84,22.2,G,0.397,0.161,1
LMC-NGC1866,134.63,2.129,23.54,24.35,22.72,G,0.397,0.161,1
LMC-NGC1866,134.63,2.129,23.48,24.3,22.66,G,0.397,0.161,1
LMC-NGC1866,134.63,2.129,22.79,23.61,21.97,G,0.397,0.161,1
LMC-NGC1866,136.82,2.136,22.91,23.73,22.1,G,0.397,0.161,1
LMC-NGC1866,136.82,2.136,23.18,24,22.36,G,0.397,0.161,1
LMC-NGC1866,136.82,2.136,23.26,24.08,22.44,G,0.397,0.161,1
LMC-NGC1866,141.3,2.15,23.9,24.72,23.08,G,0.397,0.161,1
LMC-NGC1866,152.46,2.183,24.05,24.87,23.23,G,0.397,0.161,1
LMC-NGC1866,159.28,2.202,23.98,24.8,23.16,G,0.397,0.161,1
LMC-NGC1866,159.28,2.202,24.36,25.18,23.54,G,0.397,0.161,1
LMC-NGC1866,159.28,2.202,23.74,24.56,22.92,G,0.397,0.161,1
LMC-NGC1866,159.28,2.202,24.55,25.37,23.73,G,0.397,0.161,1
LMC-NGC1866,162.24,2.21,23.73,24.55,22.91,G,0.397,0.161,1
LMC-NGC1866,162.24,2.21,23.59,24.41,22.77,G,0.397,0.161,1
LMC-NGC1866,162.24,2.21,23.94,24.76,23.12,G,0.397,0.161,1
LMC-NGC1866,164.12,2.215,24.95,25.77,24.13,G,0.397,0.161,1
LMC-NGC1866,175.05,2.243,23.75,24.57,22.93,G,0.397,0.161,1
LMC-NGC1866,184.14,2.265,23.95,24.77,23.13,G,0.397,0.161,1
LMC-NGC1866,184.14,2.265,24.8,25.62,23.99,G,0.397,0.161,1
LMC-NGC1866,184.14,2.265,24.36,25.18,23.54,G,0.397,0.161,1
LMC-NGC1866,184.14,2.265,24.26,25.08,23.44,G,0.397,0.161,1
LMC-NGC1866,186.27,2.27,24.4,25.22,23.58,G,0.397,0.161,1
LMC-NGC1866,187.13,2.272,24.54,25.36,23.72,G,0.397,0.161,1
LMC-NGC1866,187.13,2.272,24.44,25.26,23.62,G,0.397,0.161,1
LMC-NGC1866,187.13,2.272,24.46,25.28,23.64,G,0.397,0.161,1
LMC-NGC1866,197.77,2.296,23.75,24.57,22.93,G,0.397,0.161,1
LMC-NGC1866,208.52,2.319,24.15,24.97,23.33,G,0.397,0.161,1
LMC-NGC1866,208.52,2.319,24.14,24.95,23.32,G,0.397,0.161,1
LMC-NGC1866,208.52,2.319,24.23,25.05,23.41,G,0.397,0.161,1
LMC-NGC1866,208.52,2.319,24.79,25.61,23.97,G,0.397,0.161,1
LMC-NGC1866,209,2.32,24.75,25.57,23.93,G,0.397,0.161,1
LMC-NGC1866,211.91,2.326,24.49,25.31,23.67,G,0.397,0.161,1
LMC-NGC1866,211.91,2.326,23.91,24.73,23.09,G,0.397,0.161,1
LMC-NGC1866,211.91,2.326,23.93,23.93,23.93,G,0.397,0.161,0
LMC-NGC1866,220.37,2.343,24.75,25.57,23.93,G,0.397,0.161,1
LMC-NGC1866,231.29,2.364,24.6,24.6,24.6,G,0.397,0.161,0
LMC-NGC1866,233.43,2.368,25.84,26.66,25.02,G,0.397,0.161,1
LMC-NGC1866,233.43,2.368,24.15,24.15,24.15,G,0.397,0.161,0
LMC-NGC1866,233.43,2.368,24.64,25.45,23.82,G,0.397,0.161,1
LMC-NGC1866,233.43,2.368,24.65,25.47,23.84,G,0.397,0.161,1
LMC-NGC1866,237.22,2.375,25.04,25.86,24.22,G,0.397,0.161,1
LMC-NGC1866,237.22,2.375,24.81,25.63,24,G,0.397,0.161,1
LMC-NGC1866,257.72,2.411,24.63,25.45,23.81,G,0.397,0.161,1
LMC-NGC1866,257.72,2.411,24.81,25.63,23.99,G,0.397,0.161,1
LMC-NGC1866,257.72,2.411,25.71,26.53,24.89,G,0.397,0.161,1
LMC-NGC1866,262.51,2.419,25.49,26.31,24.67,G,0.397,0.161,1
LMC-NGC1866,262.51,2.419,24.41,25.23,23.6,G,0.397,0.161,1
LMC-NGC1866,282.59,2.451,24.51,25.33,23.69,G,0.397,0.161,1
LMC-NGC1866,282.59,2.451,25.05,25.87,24.24,G,0.397,0.161,1
LMC-NGC1866,282.59,2.451,24.84,25.65,24.02,G,0.397,0.161,1
LMC-NGC1866,287.18,2.458,25.31,26.13,24.5,G,0.397,0.161,1
LMC-NGC1866,287.18,2.458,25.04,25.86,24.22,G,0.397,0.161,1
LMC-NGC1866,307.01,2.487,27.44,28.26,26.62,G,0.397,0.161,1
LMC-NGC1866,307.01,2.487,25.65,26.47,24.84,G,0.397,0.161,1
LMC-NGC1866,307.01,2.487,25.26,26.08,24.44,G,0.397,0.161,1
LMC-NGC1866,312,2.494,25.59,26.41,24.77,G,0.397,0.161,1
LMC-NGC1866,312,2.494,24.91,25.73,24.09,G,0.397,0.161,1
LMC-NGC1866,332.01,2.521,25.73,26.55,24.91,G,0.397,0.161,1
LMC-NGC1866,332.01,2.521,25.36,26.18,24.54,G,0.397,0.161,1
LMC-NGC1866,332.01,2.521,25.49,26.31,24.67,G,0.397,0.161,1
LMC-NGC1866,337.4,2.528,25.11,25.93,24.29,G,0.397,0.161,1
LMC-NGC1866,337.4,2.528,26.16,26.98,25.35,G,0.397,0.161,1
LMC-NGC1866,356.58,2.552,25.26,25.26,25.26,G,0.397,0.161,0
LMC-NGC1866,356.58,2.552,25.48,26.3,24.66,G,0.397,0.161,1
LMC-NGC1866,356.58,2.552,24.81,25.63,23.99,G,0.397,0.161,1
LMC-NGC1866,362.37,2.559,26.31,27.13,25.5,G,0.397,0.161,1
LMC-NGC1866,362.37,2.559,28.41,28.41,28.41,G,0.397,0.161,0
LMC-NGC1866,381.2,2.581,25.68,26.5,24.86,G,0.397,0.161,1
LMC-NGC1866,381.2,2.581,24.61,25.43,23.79,G,0.397,0.161,1
LMC-NGC1866,387.39,2.588,25.79,26.61,24.97,G,0.397,0.161,1
LMC-NGC1866,405.65,2.608,25.28,26.1,24.46,G,0.397,0.161,1
LMC-NGC1866,405.65,2.608,25.94,26.76,25.12,G,0.397,0.161,1
LMC-NGC1866,412.24,2.615,25.94,26.76,25.12,G,0.397,0.161,1
LMC-NGC1866,430.68,2.634,25.78,26.6,24.96,G,0.397,0.161,1
LMC-NGC1866,430.68,2.634,25.24,26.06,24.42,G,0.397,0.161,1
LMC-NGC1866,437.67,2.641,26.74,27.56,25.92,G,0.397,0.161,1
LMC-NGC1866,455.15,2.658,25.34,26.16,24.52,G,0.397,0.161,1
LMC-NGC1866,455.15,2.658,25.7,26.52,24.89,G,0.397,0.161,1
LMC-NGC1866,462.54,2.665,24.84,25.66,24.02,G,0.397,0.161,1
LMC-NGC1866,479.9,2.681,26.79,27.61,25.97,G,0.397,0.161,1
LMC-NGC1866,479.9,2.681,25.85,26.67,25.04,G,0.397,0.161,1
LMC-NGC1866,487.7,2.688,25.56,25.56,25.56,G,0.397,0.161,0
LMC-NGC1866,503.68,2.702,25.21,25.21,25.21,G,0.397,0.161,0
LMC-NGC1866,503.68,2.702,25.7,26.52,24.89,G,0.397,0.161,1
LMC-NGC1866,528.63,2.723,26.2,26.2,26.2,G,0.397,0.161,0
LMC-NGC1868,1.06,0.024,17.68,17.97,17.39,V,0.409,0.298,1
LMC-NGC1868,1.06,0.024,17.76,18.01,17.51,B,0.409,0.298,1
LMC-NGC1868,2.36,0.373,17.97,18.08,17.86,B,0.409,0.298,1
LMC-NGC1868,2.36,0.373,18.1,18.21,17.99,V,0.409,0.298,1
LMC-NGC1868,3.81,0.58,18.17,18.27,18.07,B,0.409,0.298,1
LMC-NGC1868,3.81,0.58,18.17,18.28,18.06,V,0.409,0.298,1
LMC-NGC1868,5.28,0.723,18.51,18.61,18.41,V,0.409,0.298,1
LMC-NGC1868,5.28,0.723,18.48,18.56,18.4,B,0.409,0.298,1
LMC-NGC1868,6.77,0.83,18.49,18.6,18.38,B,0.409,0.298,1
LMC-NGC1868,6.77,0.83,18.53,18.67,18.39,V,0.409,0.298,1
LMC-NGC1868,8.26,0.917,18.96,19.12,18.8,B,0.409,0.298,1
LMC-NGC1868,8.26,0.917,18.85,19.03,18.67,V,0.409,0.298,1
LMC-NGC1868,9.75,0.989,19.17,19.37,18.97,V,0.409,0.298,1
LMC-NGC1868,9.75,0.989,19.14,19.27,19.01,B,0.409,0.298,1
LMC-NGC1868,11.25,1.051,19.76,19.76,19.76,V,0.409,0.298,0
LMC-NGC1868,11.25,1.051,19.7,19.7,19.7,B,0.409,0.298,0
LMC-NGC1868,12.75,1.105,19.84,19.97,19.71,B,0.409,0.298,1
LMC-NGC1868,12.75,1.105,19.86,20.01,19.71,V,0.409,0.298,1
LMC-NGC1868,14.25,1.154,20.06,20.21,19.91,B,0.409,0.298,1
LMC-NGC1868,14.25,1.154,19.88,20.06,19.7,V,0.409,0.298,1
LMC-NGC1868,15.74,1.197,20.4,20.55,20.25,V,0.409,0.298,1
LMC-NGC1868,15.74,1.197,20.24,20.38,20.1,B,0.409,0.298,1
LMC-NGC1868,17.24,1.237,20.43,20.57,20.29,V,0.409,0.298,1
LMC-NGC1868,17.24,1.237,20.45,20.6,20.3,B,0.409,0.298,1
LMC-NGC1868,18.74,1.273,20.59,20.79,20.39,B,0.409,0.298,1
LMC-NGC1868,18.74,1.273,20.63,20.88,20.38,V,0.409,0.298,1
LMC-NGC1868,20.24,1.306,20.97,21.29,20.65,B,0.409,0.298,1
LMC-NGC1868,20.24,1.306,21.01,21.34,20.68,V,0.409,0.298,1
LMC-NGC1868,21.96,1.342,21.42,21.55,21.29,V,0.409,0.298,1
LMC-NGC1868,21.96,1.342,21.25,21.38,21.12,B,0.409,0.298,1
LMC-NGC1868,25.96,1.414,21.91,22.16,21.66,V,0.409,0.298,1
LMC-NGC1868,25.96,1.414,21.88,22.14,21.62,B,0.409,0.298,1
LMC-NGC1868,29.96,1.477,22.05,22.05,22.05,B,0.409,0.298,0
LMC-NGC1868,29.96,1.477,21.92,21.92,21.92,V,0.409,0.298,0
LMC-NGC1868,33.97,1.531,22.17,22.47,21.87,V,0.409,0.298,1
LMC-NGC1868,33.97,1.531,22.37,22.62,22.12,B,0.409,0.298,1
LMC-NGC1868,37.97,1.579,22.75,23.24,22.41,V,0.409,0.298,1
LMC-NGC1868,37.97,1.579,22.78,23.38,22.4,B,0.409,0.298,1
LMC-NGC1868,41.97,1.623,23.29,23.97,22.87,V,0.409,0.298,1
LMC-NGC1868,41.97,1.623,23.11,23.84,22.68,B,0.409,0.298,1
LMC-NGC1868,41.99,1.623,23.52,23.52,23.52,G,0.409,0.298,0
LMC-NGC1868,45.97,1.662,23.37,24.09,22.94,V,0.409,0.298,1
LMC-NGC1868,45.97,1.662,23.54,24.53,23.03,B,0.409,0.298,1
LMC-NGC1868,49.97,1.699,23.99,25.12,23.45,V,0.409,0.298,1
LMC-NGC1868,49.97,1.699,23.79,25,23.23,B,0.409,0.298,1
LMC-NGC1868,51.42,1.711,24.02,24.26,23.78,G,0.409,0.298,1
LMC-NGC1868,53.98,1.732,23.95,25.35,23.36,B,0.409,0.298,1
LMC-NGC1868,53.98,1.732,23.93,25.01,23.4,V,0.409,0.298,1
LMC-NGC1868,57.98,1.763,24.13,25.4,23.56,V,0.409,0.298,1
LMC-NGC1868,57.98,1.763,24.03,25.55,23.42,B,0.409,0.298,1
LMC-NGC1868,60,1.778,24.3,24.54,24.06,G,0.409,0.298,1
LMC-NGC1868,61.98,1.792,25.08,34.94,24.29,V,0.409,0.298,1
LMC-NGC1868,61.98,1.792,25.29,34.65,24.37,B,0.409,0.298,1
LMC-NGC1868,65.98,1.819,25.8,34.94,24.81,V,0.409,0.298,1
LMC-NGC1868,65.98,1.819,25.04,34.65,24.18,B,0.409,0.298,1
LMC-NGC1868,68.73,1.837,24.67,24.96,24.38,G,0.409,0.298,1
LMC-NGC1868,69.98,1.845,24.23,24.23,24.23,B,0.409,0.298,0
LMC-NGC1868,69.98,1.845,23.73,23.73,23.73,V,0.409,0.298,0
LMC-NGC1868,73.98,1.869,24.71,24.71,24.71,B,0.409,0.298,0
LMC-NGC1868,73.98,1.869,24.69,24.69,24.69,V,0.409,0.298,0
LMC-NGC1868,83.21,1.92,25.37,25.66,25.08,G,0.409,0.298,1
LMC-NGC1868,101.66,2.007,26.5,27.01,25.98,G,0.409,0.298,1
LMC-NGC1868,120.27,2.08,26.42,26.42,26.42,G,0.409,0.298,0
LMC-NGC1898,1.06,0.025,18.22,18.41,18.03,V,0.257,0.084,1
LMC-NGC1898,1.06,0.025,18.28,18.51,18.05,I,0.257,0.084,1
LMC-NGC1898,2.36,0.373,18.67,18.84,18.5,I,0.257,0.084,1
LMC-NGC1898,2.36,0.373,18.51,18.68,18.34,V,0.257,0.084,1
LMC-NGC1898,3.81,0.581,18.86,18.98,18.74,I,0.257,0.084,1
LMC-NGC1898,3.81,0.581,18.8,18.91,18.69,V,0.257,0.084,1
LMC-NGC1898,5.28,0.723,18.8,18.9,18.7,V,0.257,0.084,1
LMC-NGC1898,5.28,0.723,18.87,18.99,18.75,I,0.257,0.084,1
LMC-NGC1898,6.77,0.831,19.15,19.25,19.05,I,0.257,0.084,1
LMC-NGC1898,6.77,0.831,19.16,19.24,19.08,V,0.257,0.084,1
LMC-NGC1898,8.26,0.917,19.12,19.22,19.02,I,0.257,0.084,1
LMC-NGC1898,8.26,0.917,19.13,19.22,19.04,V,0.257,0.084,1
LMC-NGC1898,9.76,0.989,19.42,19.51,19.33,V,0.257,0.084,1
LMC-NGC1898,9.76,0.989,19.4,19.5,19.3,I,0.257,0.084,1
LMC-NGC1898,11.25,1.051,19.55,19.64,19.46,V,0.257,0.084,1
LMC-NGC1898,11.25,1.051,19.56,19.67,19.45,I,0.257,0.084,1
LMC-NGC1898,12.75,1.106,19.75,19.84,19.66,I,0.257,0.084,1
LMC-NGC1898,12.75,1.106,19.66,19.75,19.57,V,0.257,0.084,1
LMC-NGC1898,14.25,1.154,19.63,19.63,19.63,V,0.257,0.084,0
LMC-NGC1898,14.25,1.154,19.62,19.62,19.62,I,0.257,0.084,0
LMC-NGC1898,15.75,1.197,19.98,20.1,19.86,V,0.257,0.084,1
LMC-NGC1898,15.75,1.197,19.96,20.09,19.83,I,0.257,0.084,1
LMC-NGC1898,17.25,1.237,20.27,20.4,20.14,I,0.257,0.084,1
LMC-NGC1898,17.25,1.237,20.29,20.4,20.18,V,0.257,0.084,1
LMC-NGC1898,18.75,1.273,20.53,20.75,20.31,I,0.257,0.084,1
LMC-NGC1898,18.75,1.273,20.49,20.71,20.27,V,0.257,0.084,1
LMC-NGC1898,20.25,1.306,20.49,20.62,20.36,I,0.257,0.084,1
LMC-NGC1898,20.25,1.306,20.5,20.62,20.38,V,0.257,0.084,1
LMC-NGC1898,21.98,1.342,20.65,20.74,20.56,I,0.257,0.084,1
LMC-NGC1898,21.98,1.342,20.58,20.78,20.41,V,0.257,0.084,1
LMC-NGC1898,25.98,1.415,21.36,21.49,21.23,I,0.257,0.084,1
LMC-NGC1898,25.98,1.415,21.39,21.7,21.15,V,0.257,0.084,1
LMC-NGC1898,29.98,1.477,21.53,21.74,21.35,I,0.257,0.084,1
LMC-NGC1898,29.98,1.477,21.47,21.8,21.22,V,0.257,0.084,1
LMC-NGC1898,30.77,1.488,22.79,22.79,22.79,G,0.257,0.084,0
LMC-NGC1898,33.98,1.531,21.79,22.04,21.59,I,0.257,0.084,1
LMC-NGC1898,33.98,1.531,21.81,22.2,21.52,V,0.257,0.084,1
LMC-NGC1898,37.98,1.58,21.79,22.04,21.59,I,0.257,0.084,1
LMC-NGC1898,37.98,1.58,21.71,22.08,21.43,V,0.257,0.084,1
LMC-NGC1898,39.64,1.598,22.51,22.51,22.51,G,0.257,0.084,0
LMC-NGC1898,39.64,1.598,22.87,23.92,21.82,G,0.257,0.084,1
LMC-NGC1898,39.64,1.598,22.96,22.96,22.96,G,0.257,0.084,0
LMC-NGC1898,41.98,1.623,21.64,21.64,21.64,I,0.257,0.084,0
LMC-NGC1898,41.98,1.623,21.65,21.65,21.65,V,0.257,0.084,0
LMC-NGC1898,45.99,1.663,22.69,23.35,22.28,V,0.257,0.084,1
LMC-NGC1898,45.99,1.663,22.72,23.12,22.43,I,0.257,0.084,1
LMC-NGC1898,48.77,1.688,22.66,23.33,21.98,G,0.257,0.084,1
LMC-NGC1898,48.77,1.688,22.71,23.41,22.01,G,0.257,0.084,1
LMC-NGC1898,48.77,1.688,22.94,23.95,21.94,G,0.257,0.084,1
LMC-NGC1898,49.99,1.699,23.07,23.56,22.73,I,0.257,0.084,1
LMC-NGC1898,49.99,1.699,23.49,24.65,22.94,V,0.257,0.084,1
LMC-NGC1898,53.99,1.732,22.59,22.97,22.31,I,0.257,0.084,1
LMC-NGC1898,53.99,1.732,22.56,23.17,22.17,V,0.257,0.084,1
LMC-NGC1898,57.3,1.758,22.74,23.57,21.92,G,0.257,0.084,1
LMC-NGC1898,57.3,1.758,22.76,23.43,22.08,G,0.257,0.084,1
LMC-NGC1898,57.3,1.758,22.91,23.63,22.18,G,0.257,0.084,1
LMC-NGC1898,57.99,1.763,22.72,23.39,22.31,V,0.257,0.084,1
LMC-NGC1898,57.99,1.763,22.63,23.01,22.35,I,0.257,0.084,1
LMC-NGC1898,61.99,1.792,22.49,22.85,22.22,I,0.257,0.084,1
LMC-NGC1898,61.99,1.792,22.55,23.16,22.16,V,0.257,0.084,1
LMC-NGC1898,65.79,1.818,22.54,23.25,21.84,G,0.257,0.084,1
LMC-NGC1898,65.79,1.818,22.63,23.23,22.03,G,0.257,0.084,1
LMC-NGC1898,65.79,1.818,22.56,23.13,21.98,G,0.257,0.084,1
LMC-NGC1898,65.99,1.819,23.23,23.77,22.87,I,0.257,0.084,1
LMC-NGC1898,65.99,1.819,23.41,24.5,22.88,V,0.257,0.084,1
LMC-NGC1898,69.99,1.845,23.07,23.56,22.73,I,0.257,0.084,1
LMC-NGC1898,69.99,1.845,23.08,23.93,22.61,V,0.257,0.084,1
LMC-NGC1898,73.99,1.869,22.74,22.74,22.74,I,0.257,0.084,0
LMC-NGC1898,73.99,1.869,22.8,22.8,22.8,V,0.257,0.084,0
LMC-NGC1898,80.94,1.908,24.46,24.46,24.46,G,0.257,0.084,0
LMC-NGC1898,80.94,1.908,24.18,25.33,23.03,G,0.257,0.084,1
LMC-NGC1898,80.94,1.908,23.54,23.54,23.54,G,0.257,0.084,0
LMC-NGC1898,97.31,1.988,24.81,26.56,23.06,G,0.257,0.084,1
LMC-NGC1898,114.33,2.058,25.23,25.23,25.23,G,0.257,0.084,0
LMC-NGC1916,2.33,0.367,15.81,15.9,15.72,V,0.583,0.077,1
LMC-NGC1916,2.33,0.367,15.85,15.96,15.74,I,0.583,0.077,1
LMC-NGC1916,3.77,0.577,16.48,16.59,16.37,I,0.583,0.077,1
LMC-NGC1916,3.77,0.577,16.44,16.52,16.36,V,0.583,0.077,1
LMC-NGC1916,5.25,0.72,16.91,17.03,16.79,I,0.583,0.077,1
LMC-NGC1916,5.25,0.72,16.86,16.94,16.78,V,0.583,0.077,1
LMC-NGC1916,6.74,0.829,17.33,17.42,17.24,V,0.583,0.077,1
LMC-NGC1916,6.74,0.829,17.34,17.47,17.21,I,0.583,0.077,1
LMC-NGC1916,8.24,0.916,17.7,17.88,17.52,I,0.583,0.077,1
